run,label,build_warmup_seconds,build_steady_seconds,build_total_seconds,query_warmup_seconds,query_steady_seconds,build_cpu_seconds,build_cpu_utilisation,build_rss_delta_bytes,build_max_rss_bytes,query_cpu_seconds,query_cpu_utilisation,query_rss_delta_bytes,query_max_rss_bytes
1,PCCT (Numba),0.00739590500597842,0.3212308256383197,40.80371076107258,0.42113873799098656,0.42054524199920706,53.38631,1.3083097924380256,578867200,2065113088,10.859164999999999,25.82012441574975,0,2065113088
1,GPBoost CoverTree,2.66121351098991,2.66121351098991,2.66121351098991,20.710412729007658,20.710412729007658,22.618293,8.49888187432322,5849088,2065113088,210.15911,10.147447722452453,0,2065113088
